datetime,Sector,Hydroelectric Power,Geothermal Energy,Solar Energy,Wind Energy,Wood Energy,Waste Energy,"Fuel Ethanol, Excluding Denaturant",Biomass Losses and Co-products,Biomass Energy,Total Renewable Energy,Renewable Diesel Fuel,Other Biofuels,Conventional Hydroelectric Power,Biodiesel
2001-12-01,Commerical,0.018,0.702,0.015,,5.686,2.172,0.028,,7.886,8.621,,,,
2001-12-01,Electric Power,,4.061,0.014,2.101,10.801,17.764,,,28.565,99.827,,,65.087,
2001-12-01,Industrial,0.904,0.404,0.003,,122.004,12.019,0.224,9.821,144.068,145.38,,,,
2001-12-01,Residential,,0.803,3.643,,31.425,,,,,35.87,,,,
2001-12-01,Transportation,,,,,,,12.205,,12.296,,,,,0.091
2002-01-01,Commerical,0.002,0.743,0.014,,5.847,1.858,0.035,,7.739,8.499,,,,
2002-01-01,Electric Power,,4.393,0.039,2.769,12.587,19.055,,,31.642,112.195,,,73.352,
2002-01-01,Industrial,1.01,0.407,0.003,,118.659,12.782,0.238,10.692,142.371,143.79,,,,
2002-01-01,Residential,,0.867,2.867,,32.274,,,,,36.007,,,,
2002-01-01,Transportation,,,,,,,12.657,,12.825,,,,,0.168
2002-02-01,Commerical,0.004,0.671,0.015,,5.266,1.687,0.033,,6.986,7.676,,,,
2002-02-01,Electric Power,,3.863,0.08,2.436,10.01,16.734,,,26.744,101.062,,,67.939,
2002-02-01,Industrial,0.951,0.367,0.003,,104.031,11.306,0.224,8.752,124.314,125.635,,,,
2002-02-01,Residential,,0.783,3.09,,29.151,,,,,33.024,,,,
2002-02-01,Transportation,,,,,,,11.941,,12.176,,,,,0.235
2002-03-01,Commerical,0.004,0.743,0.021,,5.834,1.913,0.028,,7.775,8.543,,,,
2002-03-01,Electric Power,,4.248,0.151,2.907,13.156,19.016,,,32.172,110.216,,,70.737,
2002-03-01,Industrial,0.942,0.407,0.005,,108.38,12.991,0.195,10.128,131.693,133.046,,,,
2002-03-01,Residential,,0.867,4.258,,32.274,,,,,37.398,,,,
2002-03-01,Transportation,,,,,,,10.366,,10.686,,,,,0.321
2002-04-01,Commerical,0.003,0.719,0.023,,5.646,1.975,0.034,,7.654,8.4,,,,
2002-04-01,Electric Power,,3.803,0.156,3.495,11.337,17.835,,,29.172,118.274,,,81.647,
2002-04-01,Industrial,1.08,0.393,0.005,,110.12,11.791,0.232,9.668,131.811,133.29,,,,
2002-04-01,Residential,,0.839,4.692,,31.233,,,,,36.764,,,,
2002-04-01,Transportation,,,,,,,12.359,,12.496,,,,,0.137
2002-05-01,Commerical,0.003,0.743,0.026,,5.811,2.285,0.036,,8.132,8.904,,,,
2002-05-01,Electric Power,,4.149,0.197,3.677,11.398,18.798,,,30.196,128.21,,,89.992,
2002-05-01,Industrial,0.978,0.407,0.006,,118.53,11.821,0.247,10.227,140.825,142.215,,,,
2002-05-01,Residential,,0.867,5.18,,32.274,,,,,38.321,,,,
2002-05-01,Transportation,,,,,,,13.16,,13.328,,,,,0.168
2002-06-01,Commerical,0.004,0.719,0.026,,5.628,2.307,0.033,,7.967,8.717,,,,
2002-06-01,Electric Power,,3.927,0.326,3.843,11.756,19.518,,,31.274,134.759,,,95.39,
2002-06-01,Industrial,0.868,0.393,0.006,,110.709,11.54,0.224,9.456,131.93,133.198,,,,
2002-06-01,Residential,,0.839,5.227,,31.233,,,,,37.299,,,,
2002-06-01,Transportation,,,,,,,11.958,,12.135,,,,,0.177
2002-07-01,Commerical,0.004,0.743,0.027,,5.866,2.491,0.038,,8.395,9.17,,,,
2002-07-01,Electric Power,,4.307,0.292,3.038,12.874,20.876,,,33.75,127.356,,,85.969,
2002-07-01,Industrial,0.933,0.407,0.006,,125.42,11.897,0.261,10.133,147.711,149.056,,,,
2002-07-01,Residential,,0.867,5.487,,32.274,,,,,38.628,,,,
2002-07-01,Transportation,,,,,,,13.924,,14.131,,,,,0.207
2002-08-01,Commerical,0.004,0.743,0.027,,5.854,2.551,0.038,,8.443,9.217,,,,
2002-08-01,Electric Power,,4.187,0.256,3.332,13.272,20.871,,,34.143,112.908,,,70.989,
2002-08-01,Industrial,0.945,0.407,0.006,,112.156,12.003,0.259,10.727,135.146,136.504,,,,
2002-08-01,Residential,,0.867,5.43,,32.274,,,,,38.571,,,,
2002-08-01,Transportation,,,,,,,13.829,,13.956,,,,,0.127
2002-09-01,Commerical,0.004,0.719,0.024,,5.646,2.353,0.038,,8.037,8.785,,,,
2002-09-01,Electric Power,,4.078,0.179,2.511,13.808,19.492,,,33.3,97.522,,,57.454,
2002-09-01,Industrial,0.842,0.393,0.005,,120.524,11.548,0.26,11.082,143.414,144.656,,,,
2002-09-01,Residential,,0.839,4.953,,31.233,,,,,37.024,,,,
2002-09-01,Transportation,,,,,,,13.859,,13.987,,,,,0.127
2002-10-01,Commerical,0.003,0.743,0.022,,5.816,2.306,0.046,,8.167,8.937,,,,
2002-10-01,Electric Power,,4.214,0.106,2.506,12.703,18.932,,,31.635,95.877,,,57.416,
2002-10-01,Industrial,1.169,0.407,0.005,,129.523,12.364,0.313,12.606,154.805,156.386,,,,
2002-10-01,Residential,,0.867,4.514,,32.274,,,,,37.654,,,,
2002-10-01,Transportation,,,,,,,16.657,,16.792,,,,,0.135
2002-11-01,Commerical,0.004,0.719,0.018,,5.622,2.244,0.052,,7.918,8.66,,,,
2002-11-01,Electric Power,,4.058,0.096,2.238,13.166,18.622,,,31.788,103.97,,,65.789,
2002-11-01,Industrial,1.526,0.393,0.004,,116.471,12.968,0.356,12.672,142.467,144.39,,,,
2002-11-01,Residential,,0.839,3.703,,31.233,,,,,35.774,,,,
2002-11-01,Transportation,,,,,,,18.983,,19.127,,,,,0.144
2002-12-01,Commerical,0.004,0.743,0.017,,5.824,1.907,0.049,,7.78,8.545,,,,
2002-12-01,Electric Power,,4.219,0.015,2.577,14.125,20.031,,,34.156,113.089,,,72.123,
2002-12-01,Industrial,1.806,0.407,0.004,,121.91,13.332,0.336,13.912,149.49,151.706,,,,
2002-12-01,Residential,,0.867,3.515,,32.274,,,,,36.655,,,,
2002-12-01,Transportation,,,,,,,17.896,,18.038,,,,,0.141
2003-01-01,Commerical,0.02,0.934,0.017,,6.079,2.456,0.059,,8.594,9.564,,,,
2003-01-01,Electric Power,,4.291,0.045,2.158,15.72,19.243,,,34.963,110.511,,,69.055,
2003-01-01,Industrial,1.213,0.289,0.004,,113.792,12.733,0.319,13.831,140.674,142.18,,,,
2003-01-01,Residential,,1.104,2.783,,33.973,,,,,37.86,,,,
2003-01-01,Transportation,,,,,,,16.332,,16.514,,,,,0.182
2003-02-01,Commerical,0.018,0.844,0.018,,5.486,2.116,0.07,,7.672,8.552,,,,
2003-02-01,Electric Power,,3.857,0.061,2.543,13.302,16.838,,,30.14,103.045,,,66.445,
2003-02-01,Industrial,1.025,0.261,0.004,,104.245,11.553,0.379,11.911,128.089,129.379,,,,
2003-02-01,Residential,,0.997,3.0,,30.685,,,,,34.682,,,,
2003-02-01,Transportation,,,,,,,19.43,,19.533,,,,,0.103
2003-03-01,Commerical,0.021,0.934,0.025,,6.061,2.404,0.059,,8.524,9.505,,,,
2003-03-01,Electric Power,,4.138,0.171,3.535,13.67,19.504,,,33.174,122.327,,,81.308,
2003-03-01,Industrial,1.248,0.289,0.005,,112.633,12.394,0.32,13.662,139.01,140.552,,,,
2003-03-01,Residential,,1.104,4.134,,33.973,,,,,39.21,,,,
2003-03-01,Transportation,,,,,,,16.383,,16.514,,,,,0.131
2003-04-01,Commerical,0.022,0.904,0.027,,5.858,2.405,0.067,,8.329,9.282,,,,
2003-04-01,Electric Power,,3.98,0.206,3.729,12.303,18.742,,,31.045,122.595,,,83.636,
2003-04-01,Industrial,0.82,0.279,0.006,,111.776,12.188,0.361,13.546,137.871,138.977,,,,
2003-04-01,Residential,,1.068,4.556,,32.877,,,,,38.501,,,,
2003-04-01,Transportation,,,,,,,18.505,,18.613,,,,,0.108
2003-05-01,Commerical,0.022,0.934,0.03,,6.05,2.526,0.067,,8.643,9.63,,,,
2003-05-01,Electric Power,,3.988,0.232,3.434,11.584,19.294,,,30.878,137.489,,,98.958,
2003-05-01,Industrial,1.317,0.289,0.007,,112.284,11.42,0.361,13.652,137.717,139.329,,,,
2003-05-01,Residential,,1.104,5.03,,33.973,,,,,40.106,,,,
2003-05-01,Transportation,,,,,,,18.502,,18.614,,,,,0.113
2003-06-01,Commerical,0.023,0.904,0.03,,5.868,2.459,0.064,,8.391,9.348,,,,
2003-06-01,Electric Power,,4.172,0.309,3.573,13.106,19.338,,,32.444,136.776,,,96.277,
2003-06-01,Industrial,1.237,0.279,0.007,,110.785,11.118,0.344,13.687,135.935,137.458,,,,
2003-06-01,Residential,,1.068,5.075,,32.877,,,,,39.02,,,,
2003-06-01,Transportation,,,,,,,17.634,,17.749,,,,,0.115
2003-07-01,Commerical,0.022,0.934,0.032,,6.074,2.582,0.065,,8.721,9.709,,,,
2003-07-01,Electric Power,,4.19,0.213,3.253,14.962,20.527,,,35.489,126.645,,,83.5,
2003-07-01,Industrial,1.243,0.289,0.007,,119.299,11.875,0.352,13.911,145.438,146.977,,,,
2003-07-01,Residential,,1.104,5.327,,33.973,,,,,40.404,,,,
2003-07-01,Transportation,,,,,,,18.024,,18.145,,,,,0.122
2003-08-01,Commerical,0.021,0.934,0.031,,6.08,2.537,0.071,,8.688,9.674,,,,
2003-08-01,Electric Power,,4.161,0.212,2.782,15.541,20.156,,,35.697,119.952,,,77.101,
2003-08-01,Industrial,1.259,0.289,0.007,,116.178,11.864,0.386,14.062,142.49,144.045,,,,
2003-08-01,Residential,,1.104,5.272,,33.973,,,,,40.349,,,,
2003-08-01,Transportation,,,,,,,19.769,,19.931,,,,,0.162
2003-09-01,Commerical,0.017,0.904,0.029,,5.871,2.305,0.063,,8.239,9.189,,,,
2003-09-01,Electric Power,,4.106,0.191,3.054,13.801,18.99,,,32.791,102.049,,,61.906,
2003-09-01,Industrial,1.132,0.279,0.006,,111.622,11.333,0.343,14.304,137.602,139.02,,,,
2003-09-01,Residential,,1.068,4.809,,32.877,,,,,38.754,,,,
2003-09-01,Transportation,,,,,,,17.573,,17.765,,,,,0.192
2003-10-01,Commerical,0.019,0.934,0.026,,6.064,2.376,0.072,,8.512,9.491,,,,
2003-10-01,Electric Power,,4.079,0.121,3.061,13.763,18.42,,,32.183,101.177,,,61.733,
2003-10-01,Industrial,1.126,0.289,0.006,,115.275,12.03,0.39,14.666,142.361,143.782,,,,
2003-10-01,Residential,,1.104,4.382,,33.973,,,,,39.459,,,,
2003-10-01,Transportation,,,,,,,19.976,,20.1,,,,,0.124
2003-11-01,Commerical,0.02,0.904,0.021,,5.872,2.266,0.081,,8.219,9.164,,,,
2003-11-01,Electric Power,,3.928,0.048,3.28,14.334,18.566,,,32.9,106.223,,,66.066,
2003-11-01,Industrial,1.182,0.279,0.005,,113.224,11.666,0.439,14.608,139.937,141.404,,,,
2003-11-01,Residential,,1.068,3.595,,32.877,,,,,37.54,,,,
2003-11-01,Transportation,,,,,,,22.495,,22.749,,,,,0.254
2003-12-01,Commerical,0.022,0.934,0.02,,6.073,2.594,0.085,,8.752,9.729,,,,
2003-12-01,Electric Power,,4.326,0.015,3.77,15.201,20.263,,,35.464,123.987,,,80.412,
2003-12-01,Industrial,1.604,0.289,0.004,,122.2,12.265,0.458,16.16,151.084,152.981,,,,
2003-12-01,Residential,,1.104,3.412,,33.973,,,,,38.489,,,,
2003-12-01,Transportation,,,,,,,23.464,,23.582,,,,,0.118
2004-01-01,Commerical,0.017,1.016,0.02,,5.994,2.788,0.061,,8.843,9.897,,,,
2004-01-01,Electric Power,,4.418,0.043,3.41,14.51,18.274,,,32.784,117.939,,,77.284,
2004-01-01,Industrial,1.118,0.322,0.005,,128.754,11.258,0.506,16.247,156.764,158.209,,,,
2004-01-01,Residential,,1.186,2.741,,34.727,,,,,38.654,,,,
2004-01-01,Transportation,,,,,,,23.045,,23.377,,,,,0.331
2004-02-01,Commerical,0.029,0.951,0.022,,5.614,2.621,0.06,,8.295,9.297,,,,
2004-02-01,Electric Power,,4.143,0.037,3.486,13.534,17.648,,,31.182,109.225,,,70.378,
2004-02-01,Industrial,0.951,0.301,0.005,,117.029,10.862,0.496,15.265,143.651,144.908,,,,
2004-02-01,Residential,,1.109,2.955,,32.486,,,,,36.55,,,,
2004-02-01,Transportation,,,,,,,22.588,,22.928,,,,,0.34
2004-03-01,Commerical,0.043,1.016,0.03,,5.958,2.736,0.06,,8.754,9.843,,,,
2004-03-01,Electric Power,,4.234,0.181,4.406,13.953,18.924,,,32.877,118.907,,,77.209,
2004-03-01,Industrial,0.932,0.322,0.007,,121.099,11.288,0.496,16.487,149.371,150.631,,,,
2004-03-01,Residential,,1.186,4.071,,34.727,,,,,39.984,,,,
2004-03-01,Transportation,,,,,,,22.619,,22.902,,,,,0.283
2004-04-01,Commerical,0.043,0.984,0.034,,5.771,2.877,0.061,,8.709,9.769,,,,
2004-04-01,Electric Power,,3.963,0.194,4.418,11.767,18.37,,,30.137,109.238,,,70.526,
2004-04-01,Industrial,0.701,0.311,0.007,,124.813,10.944,0.509,16.182,152.448,153.467,,,,
2004-04-01,Residential,,1.148,4.487,,33.607,,,,,39.241,,,,
2004-04-01,Transportation,,,,,,,23.191,,23.512,,,,,0.321
2004-05-01,Commerical,0.045,1.016,0.037,,5.912,2.974,0.063,,8.949,10.048,,,,
2004-05-01,Electric Power,,4.12,0.279,5.806,12.131,19.257,,,31.388,122.835,,,81.242,
2004-05-01,Industrial,0.668,0.322,0.008,,117.007,11.286,0.523,17.005,145.821,146.819,,,,
2004-05-01,Residential,,1.186,4.953,,34.727,,,,,40.866,,,,
2004-05-01,Transportation,,,,,,,23.827,,24.079,,,,,0.252
2004-06-01,Commerical,0.037,0.984,0.037,,5.703,2.959,0.066,,8.728,9.786,,,,
2004-06-01,Electric Power,,4.179,0.3,4.767,12.305,18.705,,,31.01,125.733,,,85.477,
2004-06-01,Industrial,0.648,0.311,0.008,,120.129,10.831,0.552,16.487,147.999,148.967,,,,
2004-06-01,Residential,,1.148,4.998,,33.607,,,,,39.752,,,,
2004-06-01,Transportation,,,,,,,25.171,,25.41,,,,,0.239
2004-07-01,Commerical,0.017,1.016,0.039,,5.903,3.004,0.061,,8.967,10.04,,,,
2004-07-01,Electric Power,,4.359,0.28,3.973,16.018,18.931,,,34.948,122.42,,,78.86,
2004-07-01,Industrial,0.685,0.322,0.009,,126.944,11.069,0.505,16.738,155.256,156.271,,,,
2004-07-01,Residential,,1.186,5.247,,34.727,,,,,41.159,,,,
2004-07-01,Transportation,,,,,,,23.032,,23.293,,,,,0.261
2004-08-01,Commerical,0.014,1.016,0.039,,5.942,2.949,0.062,,8.953,10.022,,,,
2004-08-01,Electric Power,,4.289,0.249,3.585,14.68,19.079,,,33.759,114.776,,,72.895,
2004-08-01,Industrial,0.764,0.322,0.009,,124.177,11.089,0.518,17.303,153.088,154.182,,,,
2004-08-01,Residential,,1.186,5.192,,34.727,,,,,41.105,,,,
2004-08-01,Transportation,,,,,,,23.624,,23.862,,,,,0.238
2004-09-01,Commerical,0.017,0.984,0.035,,5.754,2.797,0.063,,8.614,9.65,,,,
2004-09-01,Electric Power,,4.055,0.207,3.718,13.522,18.099,,,31.621,108.545,,,68.944,
2004-09-01,Industrial,1.071,0.311,0.008,,118.135,10.567,0.521,16.78,146.002,147.392,,,,
2004-09-01,Residential,,1.148,4.736,,33.607,,,,,39.49,,,,
2004-09-01,Transportation,,,,,,,23.729,,24.009,,,,,0.28
2004-10-01,Commerical,0.025,1.016,0.032,,5.983,2.713,0.066,,8.761,9.835,,,,
2004-10-01,Electric Power,,4.355,0.114,3.511,13.412,18.184,,,31.596,102.917,,,63.342,
2004-10-01,Industrial,0.993,0.322,0.007,,125.56,10.96,0.547,17.377,154.445,155.767,,,,
2004-10-01,Residential,,1.186,4.316,,34.727,,,,,40.229,,,,
2004-10-01,Transportation,,,,,,,24.927,,25.233,,,,,0.306
2004-11-01,Commerical,0.03,0.984,0.026,,5.81,2.856,0.064,,8.73,9.77,,,,
2004-11-01,Electric Power,,4.135,0.052,3.181,13.68,18.438,,,32.118,109.707,,,70.221,
2004-11-01,Industrial,1.186,0.311,0.006,,120.565,10.722,0.536,17.226,149.048,150.552,,,,
2004-11-01,Residential,,1.148,3.54,,33.607,,,,,38.294,,,,
2004-11-01,Transportation,,,,,,,24.399,,24.682,,,,,0.283
2004-12-01,Commerical,0.042,1.016,0.025,,5.984,2.962,0.069,,9.015,10.099,,,,
2004-12-01,Electric Power,,4.286,0.026,3.999,15.679,18.968,,,34.646,130.978,,,88.021,
2004-12-01,Industrial,1.368,0.322,0.006,,131.524,11.053,0.574,17.928,161.079,162.775,,,,
2004-12-01,Residential,,1.186,3.361,,34.727,,,,,39.273,,,,
2004-12-01,Transportation,,,,,,,26.139,,26.43,,,,,0.291
2005-01-01,Commerical,0.038,1.155,0.031,,5.945,2.876,0.07,,8.891,10.115,,,,
2005-01-01,Electric Power,,4.272,0.03,3.861,15.951,18.358,,,34.309,124.095,,,81.622,
2005-01-01,Industrial,1.156,0.365,0.007,,127.135,12.82,0.546,18.242,158.743,160.271,,,,
2005-01-01,Residential,,1.35,2.674,,36.521,,,,,40.545,,,,
2005-01-01,Transportation,,,,,,,26.134,,27.156,,,,,1.022
2005-02-01,Commerical,0.037,1.043,0.033,,5.468,2.616,0.061,,8.145,9.259,,,,
2005-02-01,Electric Power,,3.627,0.045,3.298,15.149,16.133,,,31.283,111.034,,,72.782,
2005-02-01,Industrial,0.903,0.33,0.007,,122.158,11.384,0.477,16.74,150.76,152.0,,,,
2005-02-01,Residential,,1.22,2.883,,32.986,,,,,37.089,,,,
2005-02-01,Transportation,,,,,,,22.841,,23.867,,,,,1.027
2005-03-01,Commerical,0.028,1.155,0.046,,5.938,2.885,0.067,,8.89,10.119,,,,
2005-03-01,Electric Power,,4.109,0.13,5.325,16.045,18.436,,,34.481,121.267,,,77.222,
2005-03-01,Industrial,1.008,0.365,0.01,,122.08,12.628,0.523,18.41,153.642,155.025,,,,
2005-03-01,Residential,,1.35,3.972,,36.521,,,,,41.843,,,,
2005-03-01,Transportation,,,,,,,25.046,,25.965,,,,,0.919
2005-04-01,Commerical,0.042,1.118,0.05,,5.719,2.668,0.063,,8.45,9.66,,,,
2005-04-01,Electric Power,,4.051,0.199,5.792,12.713,17.4,,,30.113,117.849,,,77.695,
2005-04-01,Industrial,0.938,0.353,0.011,,117.803,12.14,0.493,17.445,147.882,149.184,,,,
2005-04-01,Residential,,1.307,4.378,,35.342,,,,,41.027,,,,
2005-04-01,Transportation,,,,,,,23.583,,24.536,,,,,0.953
2005-05-01,Commerical,0.043,1.155,0.056,,5.947,2.958,0.069,,8.974,10.228,,,,
2005-05-01,Electric Power,,4.314,0.277,5.959,14.158,19.122,,,33.279,135.965,,,92.136,
2005-05-01,Industrial,0.895,0.365,0.012,,119.992,12.606,0.539,17.988,151.125,152.398,,,,
2005-05-01,Residential,,1.35,4.833,,36.521,,,,,42.704,,,,
2005-05-01,Transportation,,,,,,,25.816,,26.787,,,,,0.971
2005-06-01,Commerical,0.023,1.118,0.056,,5.734,3.056,0.075,,8.865,10.062,,,,
2005-06-01,Electric Power,,4.258,0.302,6.131,14.99,18.856,,,33.846,134.888,,,90.35,
2005-06-01,Industrial,1.01,0.353,0.012,,117.153,12.253,0.581,18.246,148.233,149.609,,,,
2005-06-01,Residential,,1.307,4.877,,35.342,,,,,41.526,,,,
2005-06-01,Transportation,,,,,,,27.815,,28.828,,,,,1.013
2005-07-01,Commerical,0.012,1.155,0.059,,5.92,3.097,0.075,,9.093,10.318,,,,
2005-07-01,Electric Power,,4.342,0.247,4.848,17.093,19.635,,,36.728,133.724,,,87.559,
2005-07-01,Industrial,0.994,0.365,0.013,,123.168,12.568,0.583,19.576,155.895,157.267,,,,
2005-07-01,Residential,,1.35,5.119,,36.521,,,,,42.99,,,,
2005-07-01,Transportation,,,,,,,27.889,,28.792,,,,,0.903
2005-08-01,Commerical,0.004,1.155,0.058,,5.945,2.938,0.08,,8.963,10.18,,,,
2005-08-01,Electric Power,,4.278,0.259,3.883,17.147,19.229,,,36.376,117.618,,,72.822,
2005-08-01,Industrial,0.756,0.365,0.013,,123.183,12.551,0.622,19.681,156.036,157.171,,,,
2005-08-01,Residential,,1.35,5.066,,36.521,,,,,42.937,,,,
2005-08-01,Transportation,,,,,,,29.746,,30.835,,,,,1.088
2005-09-01,Commerical,0.008,1.118,0.053,,5.745,2.831,0.073,,8.649,9.828,,,,
2005-09-01,Electric Power,,4.172,0.208,5.01,15.546,18.067,,,33.612,101.495,,,58.493,
2005-09-01,Industrial,0.744,0.353,0.012,,117.868,12.633,0.565,19.17,150.236,151.345,,,,
2005-09-01,Residential,,1.307,4.621,,35.342,,,,,41.27,,,,
2005-09-01,Transportation,,,,,,,27.049,,27.996,,,,,0.947
2005-10-01,Commerical,0.015,1.155,0.048,,5.931,2.62,0.08,,8.63,9.849,,,,
2005-10-01,Electric Power,,4.255,0.129,4.934,14.689,17.483,,,32.171,102.159,,,60.67,
2005-10-01,Industrial,0.753,0.365,0.011,,121.426,12.184,0.62,20.377,154.607,155.736,,,,
2005-10-01,Residential,,1.35,4.211,,36.521,,,,,42.082,,,,
2005-10-01,Transportation,,,,,,,29.651,,30.459,,,,,0.808
2005-11-01,Commerical,0.02,1.118,0.04,,5.743,2.816,0.08,,8.639,9.817,,,,
2005-11-01,Electric Power,,4.161,0.044,5.492,15.024,18.711,,,33.735,108.684,,,65.252,
2005-11-01,Industrial,0.759,0.353,0.009,,117.1,12.009,0.625,20.191,149.924,151.046,,,,
2005-11-01,Residential,,1.307,3.454,,35.342,,,,,40.104,,,,
2005-11-01,Transportation,,,,,,,29.915,,30.936,,,,,1.02
2005-12-01,Commerical,0.023,1.155,0.038,,5.96,2.888,0.086,,8.933,10.149,,,,
2005-12-01,Electric Power,,4.288,0.01,6.237,16.468,19.293,,,35.761,120.832,,,74.537,
2005-12-01,Industrial,0.986,0.365,0.008,,122.664,12.473,0.668,21.21,157.014,158.374,,,,
2005-12-01,Residential,,1.35,3.279,,36.521,,,,,41.15,,,,
2005-12-01,Transportation,,,,,,,31.942,,32.86,,,,,0.918
2006-01-01,Commerical,0.044,1.189,0.045,,5.532,3.172,0.082,,8.786,10.064,,,,
2006-01-01,Electric Power,,4.195,0.044,8.13,16.522,20.148,,,36.67,141.392,,,92.353,
2006-01-01,Industrial,1.217,0.374,0.01,,133.346,11.466,0.632,21.529,166.972,168.572,,,,
2006-01-01,Residential,,1.554,2.782,,32.274,,,,,36.61,,,,
2006-01-01,Transportation,,,,,,,28.874,,30.519,,,,,1.645
2006-02-01,Commerical,0.038,1.074,0.048,,4.998,2.923,0.076,,7.996,9.157,,,,
2006-02-01,Electric Power,,3.79,0.067,6.558,15.445,18.061,,,33.507,127.41,,,83.489,
2006-02-01,Industrial,0.96,0.338,0.011,,115.318,10.193,0.586,20.389,146.487,147.795,,,,
2006-02-01,Residential,,1.404,2.999,,29.151,,,,,33.553,,,,
2006-02-01,Transportation,,,,,,,26.752,,27.904,,,,,1.152
2006-03-01,Commerical,0.041,1.189,0.067,,5.531,2.682,0.085,,8.298,9.595,,,,
2006-03-01,Electric Power,,4.304,0.114,8.048,16.013,19.19,,,35.203,130.928,,,83.26,
2006-03-01,Industrial,0.718,0.374,0.015,,121.681,10.868,0.657,22.491,155.697,156.804,,,,
2006-03-01,Residential,,1.554,4.132,,32.274,,,,,37.96,,,,
2006-03-01,Transportation,,,,,,,30.018,,32.142,,,,,2.124
2006-04-01,Commerical,0.032,1.151,0.073,,5.346,2.936,0.088,,8.37,9.626,,,,
2006-04-01,Electric Power,,3.852,0.178,8.434,12.062,17.453,,,29.514,138.746,,,96.768,
2006-04-01,Industrial,0.633,0.362,0.016,,117.896,10.469,0.682,20.879,149.926,150.937,,,,
2006-04-01,Residential,,1.504,4.554,,31.233,,,,,37.291,,,,
2006-04-01,Transportation,,,,,,,31.151,,33.221,,,,,2.07
2006-05-01,Commerical,0.031,1.189,0.081,,5.521,3.4,0.105,,9.026,10.328,,,,
2006-05-01,Electric Power,,3.738,0.241,8.389,13.36,19.226,,,32.587,149.457,,,104.502,
2006-05-01,Industrial,0.62,0.374,0.018,,119.977,11.101,0.814,21.908,153.8,154.811,,,,
2006-05-01,Residential,,1.554,5.027,,32.274,,,,,38.855,,,,
2006-05-01,Transportation,,,,,,,37.2,,40.164,,,,,2.965
2006-06-01,Commerical,0.033,1.151,0.082,,5.345,3.05,0.117,,8.512,9.777,,,,
2006-06-01,Electric Power,,4.092,0.238,7.001,14.836,18.963,,,33.799,146.026,,,100.897,
2006-06-01,Industrial,0.603,0.362,0.018,,118.931,10.282,0.902,22.985,153.1,154.082,,,,
2006-06-01,Residential,,1.504,5.072,,31.233,,,,,37.809,,,,
2006-06-01,Transportation,,,,,,,41.2,,44.996,,,,,3.796
2006-07-01,Commerical,0.012,1.189,0.086,,5.527,3.041,0.109,,8.677,9.964,,,,
2006-07-01,Electric Power,,4.304,0.21,6.671,15.886,20.168,,,36.055,133.278,,,86.039,
2006-07-01,Industrial,0.749,0.374,0.019,,126.547,10.909,0.844,23.606,161.906,163.048,,,,
2006-07-01,Residential,,1.554,5.325,,32.274,,,,,39.153,,,,
2006-07-01,Transportation,,,,,,,38.574,,41.291,,,,,2.717
2006-08-01,Commerical,0.001,1.189,0.085,,5.536,3.047,0.114,,8.697,9.972,,,,
2006-08-01,Electric Power,,4.398,0.283,5.647,16.676,19.917,,,36.593,120.435,,,73.514,
2006-08-01,Industrial,0.623,0.374,0.019,,124.91,10.83,0.882,24.685,161.308,162.323,,,,
2006-08-01,Residential,,1.554,5.27,,32.274,,,,,39.098,,,,
2006-08-01,Transportation,,,,,,,40.31,,43.869,,,,,3.559
2006-09-01,Commerical,0.009,1.151,0.077,,5.352,2.889,0.113,,8.353,9.591,,,,
2006-09-01,Electric Power,,4.161,0.184,6.412,15.295,19.02,,,34.315,103.063,,,57.992,
2006-09-01,Industrial,0.69,0.362,0.017,,121.235,10.41,0.871,24.325,156.841,157.91,,,,
2006-09-01,Residential,,1.504,4.806,,31.233,,,,,37.543,,,,
2006-09-01,Transportation,,,,,,,39.816,,43.154,,,,,3.338
2006-10-01,Commerical,0.01,1.189,0.071,,5.53,2.984,0.12,,8.635,9.905,,,,
2006-10-01,Electric Power,,4.351,0.11,8.333,14.916,18.99,,,33.906,103.931,,,57.231,
2006-10-01,Industrial,0.95,0.374,0.016,,124.735,10.952,0.93,25.342,161.959,163.298,,,,
2006-10-01,Residential,,1.554,4.38,,32.274,,,,,38.209,,,,
2006-10-01,Transportation,,,,,,,42.503,,45.685,,,,,3.182
2006-11-01,Commerical,0.035,1.151,0.058,,5.353,3.037,0.118,,8.509,9.752,,,,
2006-11-01,Electric Power,,4.12,0.054,8.668,14.873,19.698,,,34.572,115.323,,,67.91,
2006-11-01,Industrial,1.222,0.362,0.013,,121.281,10.824,0.912,25.171,158.188,159.785,,,,
2006-11-01,Residential,,1.504,3.593,,31.233,,,,,36.33,,,,
2006-11-01,Transportation,,,,,,,41.661,,44.748,,,,,3.087
2006-12-01,Commerical,0.034,1.189,0.055,,5.534,3.149,0.124,,8.807,10.084,,,,
2006-12-01,Electric Power,,4.402,0.009,8.433,15.93,19.833,,,35.763,121.351,,,72.744,
2006-12-01,Industrial,0.907,0.374,0.012,,126.541,11.28,0.955,27.037,165.813,167.106,,,,
2006-12-01,Residential,,1.554,3.411,,32.274,,,,,37.239,,,,
2006-12-01,Transportation,,,,,,,43.644,,47.302,,,,,3.658
2007-01-01,Commerical,0.037,1.223,0.063,,5.975,2.622,0.154,,8.75,10.074,,,,
